t,sx1,sy1,sx2,sy2,vx1,vy1,vx2,vy2,distance,compression, compression_x, compression_y, F1x, F1y, F2x, F2y
0.2957,3.4544,0,5.0353,-0,4.5543,0,2.4819,-0,1.5809,-0.2095,0.2095,-0,-661.029,0,661.029,-0,
0.2957,3.4544,0,5.0353,-0,4.551,0,2.483,-0,1.5809,-0.2095,0.2095,-0,-661.085,0,661.085,-0,
0.2957,3.4545,0,5.0354,-0,4.5477,0,2.4841,-0,1.5809,-0.2096,0.2096,-0,-661.142,0,661.142,-0,
0.2957,3.4545,0,5.0354,-0,4.5444,0,2.4852,-0,1.5809,-0.2096,0.2096,-0,-661.198,0,661.198,-0,
0.2957,3.4546,0,5.0354,-0,4.5411,0,2.4863,-0,1.5809,-0.2096,0.2096,-0,-661.254,0,661.254,-0,
0.2957,3.4546,0,5.0354,-0,4.5378,0,2.4874,-0,1.5808,-0.2096,0.2096,-0,-661.31,0,661.31,-0,
0.2958,3.4546,0,5.0355,-0,4.5345,0,2.4885,-0,1.5808,-0.2096,0.2096,-0,-661.366,0,661.366,-0,
0.2958,3.4547,0,5.0355,-0,4.5312,0,2.4896,-0,1.5808,-0.2096,0.2096,-0,-661.422,0,661.422,-0,
0.2958,3.4547,0,5.0355,-0,4.5279,0,2.4907,-0,1.5808,-0.2096,0.2096,-0,-661.478,0,661.478,-0,
0.2958,3.4548,0,5.0355,-0,4.5246,0,2.4918,-0,1.5808,-0.2096,0.2096,-0,-661.533,0,661.533,-0,
0.2958,3.4548,0,5.0356,-0,4.5213,0,2.4929,-0,1.5807,-0.2096,0.2096,-0,-661.589,0,661.589,-0,
0.2958,3.4549,0,5.0356,-0,4.518,0,2.494,-0,1.5807,-0.2096,0.2096,-0,-661.644,0,661.644,-0,
0.2958,3.4549,0,5.0356,-0,4.5146,0,2.4951,-0,1.5807,-0.2097,0.2097,-0,-661.699,0,661.699,-0,
0.2958,3.455,0,5.0356,-0,4.5113,0,2.4962,-0,1.5807,-0.2097,0.2097,-0,-661.754,0,661.754,-0,
0.2958,3.455,0,5.0357,-0,4.508,0,2.4973,-0,1.5807,-0.2097,0.2097,-0,-661.809,0,661.809,-0,
0.2958,3.455,0,5.0357,-0,4.5047,0,2.4984,-0,1.5806,-0.2097,0.2097,-0,-661.864,0,661.864,-0,
0.2959,3.4551,0,5.0357,-0,4.5014,0,2.4995,-0,1.5806,-0.2097,0.2097,-0,-661.919,0,661.919,-0,
0.2959,3.4551,0,5.0357,-0,4.4981,0,2.5006,-0,1.5806,-0.2097,0.2097,-0,-661.973,0,661.973,-0,
0.2959,3.4552,0,5.0358,-0,4.4948,0,2.5017,-0,1.5806,-0.2097,0.2097,-0,-662.028,0,662.028,-0,
0.2959,3.4552,0,5.0358,-0,4.4915,0,2.5028,-0,1.5806,-0.2097,0.2097,-0,-662.082,0,662.082,-0,
0.2959,3.4553,0,5.0358,-0,4.4882,0,2.5039,-0,1.5805,-0.2097,0.2097,-0,-662.137,0,662.137,-0,
0.2959,3.4553,0,5.0358,-0,4.4849,0,2.505,-0,1.5805,-0.2097,0.2097,-0,-662.191,0,662.191,-0,
0.2959,3.4554,0,5.0359,-0,4.4815,0,2.5062,-0,1.5805,-0.2098,0.2098,-0,-662.245,0,662.245,-0,
0.2959,3.4554,0,5.0359,-0,4.4782,0,2.5073,-0,1.5805,-0.2098,0.2098,-0,-662.299,0,662.299,-0,
0.2959,3.4555,0,5.0359,-0,4.4749,0,2.5084,-0,1.5805,-0.2098,0.2098,-0,-662.352,0,662.352,-0,
0.2959,3.4555,0,5.0359,-0,4.4716,0,2.5095,-0,1.5804,-0.2098,0.2098,-0,-662.406,0,662.406,-0,
0.296,3.4555,0,5.036,-0,4.4683,0,2.5106,-0,1.5804,-0.2098,0.2098,-0,-662.46,0,662.46,-0,
0.296,3.4556,0,5.036,-0,4.465,0,2.5117,-0,1.5804,-0.2098,0.2098,-0,-662.513,0,662.513,-0,
0.296,3.4556,0,5.036,-0,4.4617,0,2.5128,-0,1.5804,-0.2098,0.2098,-0,-662.567,0,662.567,-0,
0.296,3.4557,0,5.036,-0,4.4584,0,2.5139,-0,1.5804,-0.2098,0.2098,-0,-662.62,0,662.62,-0,
0.296,3.4557,0,5.0361,-0,4.455,0,2.515,-0,1.5803,-0.2098,0.2098,-0,-662.673,0,662.673,-0,
0.296,3.4558,0,5.0361,-0,4.4517,0,2.5161,-0,1.5803,-0.2098,0.2098,-0,-662.726,0,662.726,-0,
0.296,3.4558,0,5.0361,-0,4.4484,0,2.5172,-0,1.5803,-0.2098,0.2098,-0,-662.779,0,662.779,-0,
0.296,3.4559,0,5.0361,-0,4.4451,0,2.5183,-0,1.5803,-0.2099,0.2099,-0,-662.831,0,662.831,-0,
0.296,3.4559,0,5.0362,-0,4.4418,0,2.5194,-0,1.5803,-0.2099,0.2099,-0,-662.884,0,662.884,-0,
0.296,3.4559,0,5.0362,-0,4.4385,0,2.5205,-0,1.5802,-0.2099,0.2099,-0,-662.936,0,662.936,-0,
0.2961,3.456,0,5.0362,-0,4.4352,0,2.5216,-0,1.5802,-0.2099,0.2099,-0,-662.989,0,662.989,-0,
0.2961,3.456,0,5.0362,-0,4.4318,0,2.5227,-0,1.5802,-0.2099,0.2099,-0,-663.041,0,663.041,-0,
0.2961,3.4561,0,5.0363,-0,4.4285,0,2.5238,-0,1.5802,-0.2099,0.2099,-0,-663.093,0,663.093,-0,
0.2961,3.4561,0,5.0363,-0,4.4252,0,2.5249,-0,1.5802,-0.2099,0.2099,-0,-663.145,0,663.145,-0,
0.2961,3.4562,0,5.0363,-0,4.4219,0,2.526,-0,1.5801,-0.2099,0.2099,-0,-663.197,0,663.197,-0,
0.2961,3.4562,0,5.0363,-0,4.4186,0,2.5271,-0,1.5801,-0.2099,0.2099,-0,-663.249,0,663.249,-0,
0.2961,3.4563,0,5.0364,-0,4.4153,0,2.5282,-0,1.5801,-0.2099,0.2099,-0,-663.301,0,663.301,-0,
0.2961,3.4563,0,5.0364,-0,4.412,0,2.5293,-0,1.5801,-0.21,0.21,-0,-663.352,0,663.352,-0,
0.2961,3.4563,0,5.0364,-0,4.4086,0,2.5305,-0,1.5801,-0.21,0.21,-0,-663.404,0,663.404,-0,
0.2961,3.4564,0,5.0364,-0,4.4053,0,2.5316,-0,1.5801,-0.21,0.21,-0,-663.455,0,663.455,-0,
0.2962,3.4564,0,5.0365,-0,4.402,0,2.5327,-0,1.58,-0.21,0.21,-0,-663.506,0,663.506,-0,
0.2962,3.4565,0,5.0365,-0,4.3987,0,2.5338,-0,1.58,-0.21,0.21,-0,-663.557,0,663.557,-0,
0.2962,3.4565,0,5.0365,-0,4.3954,0,2.5349,-0,1.58,-0.21,0.21,-0,-663.608,0,663.608,-0,
0.2962,3.4566,0,5.0365,-0,4.392,0,2.536,-0,1.58,-0.21,0.21,-0,-663.659,0,663.659,-0,
0.2962,3.4566,0,5.0366,-0,4.3887,0,2.5371,-0,1.58,-0.21,0.21,-0,-663.71,0,663.71,-0,
0.2962,3.4566,0,5.0366,-0,4.3854,0,2.5382,-0,1.5799,-0.21,0.21,-0,-663.76,0,663.76,-0,
0.2962,3.4567,0,5.0366,-0,4.3821,0,2.5393,-0,1.5799,-0.21,0.21,-0,-663.811,0,663.811,-0,
0.2962,3.4567,0,5.0366,-0,4.3788,0,2.5404,-0,1.5799,-0.21,0.21,-0,-663.861,0,663.861,-0,
0.2962,3.4568,0,5.0367,-0,4.3755,0,2.5415,-0,1.5799,-0.2101,0.2101,-0,-663.911,0,663.911,-0,
0.2962,3.4568,0,5.0367,-0,4.3721,0,2.5426,-0,1.5799,-0.2101,0.2101,-0,-663.961,0,663.961,-0,
0.2963,3.4569,0,5.0367,-0,4.3688,0,2.5437,-0,1.5798,-0.2101,0.2101,-0,-664.011,0,664.011,-0,
0.2963,3.4569,0,5.0367,-0,4.3655,0,2.5448,-0,1.5798,-0.2101,0.2101,-0,-664.061,0,664.061,-0,
0.2963,3.457,0,5.0368,-0,4.3622,0,2.5459,-0,1.5798,-0.2101,0.2101,-0,-664.111,0,664.111,-0,
0.2963,3.457,0,5.0368,-0,4.3589,0,2.547,-0,1.5798,-0.2101,0.2101,-0,-664.16,0,664.16,-0,
0.2963,3.457,0,5.0368,-0,4.3555,0,2.5482,-0,1.5798,-0.2101,0.2101,-0,-664.21,0,664.21,-0,
0.2963,3.4571,0,5.0368,-0,4.3522,0,2.5493,-0,1.5798,-0.2101,0.2101,-0,-664.259,0,664.259,-0,
0.2963,3.4571,0,5.0369,-0,4.3489,0,2.5504,-0,1.5797,-0.2101,0.2101,-0,-664.309,0,664.309,-0,
0.2963,3.4572,0,5.0369,-0,4.3456,0,2.5515,-0,1.5797,-0.2101,0.2101,-0,-664.358,0,664.358,-0,
0.2963,3.4572,0,5.0369,-0,4.3422,0,2.5526,-0,1.5797,-0.2101,0.2101,-0,-664.407,0,664.407,-0,
0.2963,3.4573,0,5.0369,-0,4.3389,0,2.5537,-0,1.5797,-0.2102,0.2102,-0,-664.456,0,664.456,-0,
0.2964,3.4573,0,5.037,-0,4.3356,0,2.5548,-0,1.5797,-0.2102,0.2102,-0,-664.505,0,664.505,-0,
0.2964,3.4573,0,5.037,-0,4.3323,0,2.5559,-0,1.5796,-0.2102,0.2102,-0,-664.553,0,664.553,-0,
0.2964,3.4574,0,5.037,-0,4.329,0,2.557,-0,1.5796,-0.2102,0.2102,-0,-664.602,0,664.602,-0,
0.2964,3.4574,0,5.037,-0,4.3256,0,2.5581,-0,1.5796,-0.2102,0.2102,-0,-664.65,0,664.65,-0,
0.2964,3.4575,0,5.0371,-0,4.3223,0,2.5592,-0,1.5796,-0.2102,0.2102,-0,-664.699,0,664.699,-0,
0.2964,3.4575,0,5.0371,-0,4.319,0,2.5603,-0,1.5796,-0.2102,0.2102,-0,-664.747,0,664.747,-0,
0.2964,3.4576,0,5.0371,-0,4.3157,0,2.5614,-0,1.5796,-0.2102,0.2102,-0,-664.795,0,664.795,-0,
0.2964,3.4576,0,5.0371,-0,4.3123,0,2.5626,-0,1.5795,-0.2102,0.2102,-0,-664.843,0,664.843,-0,
0.2964,3.4576,0,5.0372,-0,4.309,0,2.5637,-0,1.5795,-0.2102,0.2102,-0,-664.891,0,664.891,-0,
0.2964,3.4577,0,5.0372,-0,4.3057,0,2.5648,-0,1.5795,-0.2102,0.2102,-0,-664.938,0,664.938,-0,
0.2965,3.4577,0,5.0372,-0,4.3024,0,2.5659,-0,1.5795,-0.2103,0.2103,-0,-664.986,0,664.986,-0,
0.2965,3.4578,0,5.0373,-0,4.299,0,2.567,-0,1.5795,-0.2103,0.2103,-0,-665.034,0,665.034,-0,
0.2965,3.4578,0,5.0373,-0,4.2957,0,2.5681,-0,1.5795,-0.2103,0.2103,-0,-665.081,0,665.081,-0,
0.2965,3.4579,0,5.0373,-0,4.2924,0,2.5692,-0,1.5794,-0.2103,0.2103,-0,-665.128,0,665.128,-0,
0.2965,3.4579,0,5.0373,-0,4.2891,0,2.5703,-0,1.5794,-0.2103,0.2103,-0,-665.175,0,665.175,-0,
0.2965,3.4579,0,5.0374,-0,4.2857,0,2.5714,-0,1.5794,-0.2103,0.2103,-0,-665.222,0,665.222,-0,
0.2965,3.458,0,5.0374,-0,4.2824,0,2.5725,-0,1.5794,-0.2103,0.2103,-0,-665.269,0,665.269,-0,
0.2965,3.458,0,5.0374,-0,4.2791,0,2.5736,-0,1.5794,-0.2103,0.2103,-0,-665.316,0,665.316,-0,
0.2965,3.4581,0,5.0374,-0,4.2758,0,2.5747,-0,1.5794,-0.2103,0.2103,-0,-665.362,0,665.362,-0,
0.2965,3.4581,0,5.0375,-0,4.2724,0,2.5759,-0,1.5793,-0.2103,0.2103,-0,-665.409,0,665.409,-0,
0.2966,3.4582,0,5.0375,-0,4.2691,0,2.577,-0,1.5793,-0.2103,0.2103,-0,-665.455,0,665.455,-0,
0.2966,3.4582,0,5.0375,-0,4.2658,0,2.5781,-0,1.5793,-0.2103,0.2103,-0,-665.502,0,665.502,-0,
0.2966,3.4582,0,5.0375,-0,4.2624,0,2.5792,-0,1.5793,-0.2104,0.2104,-0,-665.548,0,665.548,-0,
0.2966,3.4583,0,5.0376,-0,4.2591,0,2.5803,-0,1.5793,-0.2104,0.2104,-0,-665.594,0,665.594,-0,
0.2966,3.4583,0,5.0376,-0,4.2558,0,2.5814,-0,1.5793,-0.2104,0.2104,-0,-665.64,0,665.64,-0,
0.2966,3.4584,0,5.0376,-0,4.2525,0,2.5825,-0,1.5792,-0.2104,0.2104,-0,-665.686,0,665.686,-0,
0.2966,3.4584,0,5.0376,-0,4.2491,0,2.5836,-0,1.5792,-0.2104,0.2104,-0,-665.731,0,665.731,-0,
0.2966,3.4585,0,5.0377,-0,4.2458,0,2.5847,-0,1.5792,-0.2104,0.2104,-0,-665.777,0,665.777,-0,
0.2966,3.4585,0,5.0377,-0,4.2425,0,2.5858,-0,1.5792,-0.2104,0.2104,-0,-665.822,0,665.822,-0,
0.2966,3.4585,0,5.0377,-0,4.2391,0,2.587,-0,1.5792,-0.2104,0.2104,-0,-665.868,0,665.868,-0,
0.2967,3.4586,0,5.0377,-0,4.2358,0,2.5881,-0,1.5792,-0.2104,0.2104,-0,-665.913,0,665.913,-0,
0.2967,3.4586,0,5.0378,-0,4.2325,0,2.5892,-0,1.5791,-0.2104,0.2104,-0,-665.958,0,665.958,-0,
0.2967,3.4587,0,5.0378,-0,4.2292,0,2.5903,-0,1.5791,-0.2104,0.2104,-0,-666.003,0,666.003,-0,
0.2967,3.4587,0,5.0378,-0,4.2258,0,2.5914,-0,1.5791,-0.2104,0.2104,-0,-666.048,0,666.048,-0,
0.2967,3.4588,0,5.0378,-0,4.2225,0,2.5925,-0,1.5791,-0.2105,0.2105,-0,-666.092,0,666.092,-0,
0.2967,3.4588,0,5.0379,-0,4.2192,0,2.5936,-0,1.5791,-0.2105,0.2105,-0,-666.137,0,666.137,-0,
0.2967,3.4588,0,5.0379,-0,4.2158,0,2.5947,-0,1.5791,-0.2105,0.2105,-0,-666.182,0,666.182,-0,
0.2967,3.4589,0,5.0379,-0,4.2125,0,2.5958,-0,1.579,-0.2105,0.2105,-0,-666.226,0,666.226,-0,
0.2967,3.4589,0,5.0379,-0,4.2092,0,2.5969,-0,1.579,-0.2105,0.2105,-0,-666.27,0,666.27,-0,
0.2967,3.459,0,5.038,-0,4.2058,0,2.5981,-0,1.579,-0.2105,0.2105,-0,-666.314,0,666.314,-0,
0.2968,3.459,0,5.038,-0,4.2025,0,2.5992,-0,1.579,-0.2105,0.2105,-0,-666.358,0,666.358,-0,
0.2968,3.4591,0,5.038,-0,4.1992,0,2.6003,-0,1.579,-0.2105,0.2105,-0,-666.402,0,666.402,-0,
0.2968,3.4591,0,5.0381,-0,4.1958,0,2.6014,-0,1.579,-0.2105,0.2105,-0,-666.446,0,666.446,-0,
0.2968,3.4591,0,5.0381,-0,4.1925,0,2.6025,-0,1.5789,-0.2105,0.2105,-0,-666.49,0,666.49,-0,
0.2968,3.4592,0,5.0381,-0,4.1892,0,2.6036,-0,1.5789,-0.2105,0.2105,-0,-666.533,0,666.533,-0,
0.2968,3.4592,0,5.0381,-0,4.1858,0,2.6047,-0,1.5789,-0.2105,0.2105,-0,-666.577,0,666.577,-0,
0.2968,3.4593,0,5.0382,-0,4.1825,0,2.6058,-0,1.5789,-0.2106,0.2106,-0,-666.62,0,666.62,-0,
0.2968,3.4593,0,5.0382,-0,4.1792,0,2.6069,-0,1.5789,-0.2106,0.2106,-0,-666.663,0,666.663,-0,
0.2968,3.4593,0,5.0382,-0,4.1758,0,2.6081,-0,1.5789,-0.2106,0.2106,-0,-666.706,0,666.706,-0,
0.2968,3.4594,0,5.0382,-0,4.1725,0,2.6092,-0,1.5788,-0.2106,0.2106,-0,-666.749,0,666.749,-0,
0.2969,3.4594,0,5.0383,-0,4.1692,0,2.6103,-0,1.5788,-0.2106,0.2106,-0,-666.792,0,666.792,-0,
0.2969,3.4595,0,5.0383,-0,4.1658,0,2.6114,-0,1.5788,-0.2106,0.2106,-0,-666.834,0,666.834,-0,
0.2969,3.4595,0,5.0383,-0,4.1625,0,2.6125,-0,1.5788,-0.2106,0.2106,-0,-666.877,0,666.877,-0,
0.2969,3.4596,0,5.0383,-0,4.1592,0,2.6136,-0,1.5788,-0.2106,0.2106,-0,-666.919,0,666.919,-0,
0.2969,3.4596,0,5.0384,-0,4.1558,0,2.6147,-0,1.5788,-0.2106,0.2106,-0,-666.962,0,666.962,-0,
0.2969,3.4596,0,5.0384,-0,4.1525,0,2.6158,-0,1.5788,-0.2106,0.2106,-0,-667.004,0,667.004,-0,
0.2969,3.4597,0,5.0384,-0,4.1492,0,2.6169,-0,1.5787,-0.2106,0.2106,-0,-667.046,0,667.046,-0,
0.2969,3.4597,0,5.0384,-0,4.1458,0,2.6181,-0,1.5787,-0.2106,0.2106,-0,-667.088,0,667.088,-0,
0.2969,3.4598,0,5.0385,-0,4.1425,0,2.6192,-0,1.5787,-0.2106,0.2106,-0,-667.13,0,667.13,-0,
0.2969,3.4598,0,5.0385,-0,4.1392,0,2.6203,-0,1.5787,-0.2107,0.2107,-0,-667.171,0,667.171,-0,
0.297,3.4598,0,5.0385,-0,4.1358,0,2.6214,-0,1.5787,-0.2107,0.2107,-0,-667.213,0,667.213,-0,
0.297,3.4599,0,5.0385,-0,4.1325,0,2.6225,-0,1.5787,-0.2107,0.2107,-0,-667.254,0,667.254,-0,
0.297,3.4599,0,5.0386,-0,4.1292,0,2.6236,-0,1.5786,-0.2107,0.2107,-0,-667.296,0,667.296,-0,
0.297,3.46,0,5.0386,-0,4.1258,0,2.6247,-0,1.5786,-0.2107,0.2107,-0,-667.337,0,667.337,-0,
0.297,3.46,0,5.0386,-0,4.1225,0,2.6258,-0,1.5786,-0.2107,0.2107,-0,-667.378,0,667.378,-0,
0.297,3.46,0,5.0387,-0,4.1191,0,2.627,-0,1.5786,-0.2107,0.2107,-0,-667.419,0,667.419,-0,
0.297,3.4601,0,5.0387,-0,4.1158,0,2.6281,-0,1.5786,-0.2107,0.2107,-0,-667.46,0,667.46,-0,
0.297,3.4601,0,5.0387,-0,4.1125,0,2.6292,-0,1.5786,-0.2107,0.2107,-0,-667.501,0,667.501,-0,
0.297,3.4602,0,5.0387,-0,4.1091,0,2.6303,-0,1.5786,-0.2107,0.2107,-0,-667.541,0,667.541,-0,
0.297,3.4602,0,5.0388,-0,4.1058,0,2.6314,-0,1.5785,-0.2107,0.2107,-0,-667.582,0,667.582,-0,
0.2971,3.4603,0,5.0388,-0,4.1025,0,2.6325,-0,1.5785,-0.2107,0.2107,-0,-667.622,0,667.622,-0,
0.2971,3.4603,0,5.0388,-0,4.0991,0,2.6336,-0,1.5785,-0.2107,0.2107,-0,-667.663,0,667.663,-0,
0.2971,3.4603,0,5.0388,-0,4.0958,0,2.6347,-0,1.5785,-0.2107,0.2107,-0,-667.703,0,667.703,-0,
0.2971,3.4604,0,5.0389,-0,4.0924,0,2.6359,-0,1.5785,-0.2108,0.2108,-0,-667.743,0,667.743,-0,
0.2971,3.4604,0,5.0389,-0,4.0891,0,2.637,-0,1.5785,-0.2108,0.2108,-0,-667.783,0,667.783,-0,
0.2971,3.4605,0,5.0389,-0,4.0858,0,2.6381,-0,1.5785,-0.2108,0.2108,-0,-667.822,0,667.822,-0,
0.2971,3.4605,0,5.0389,-0,4.0824,0,2.6392,-0,1.5784,-0.2108,0.2108,-0,-667.862,0,667.862,-0,
0.2971,3.4605,0,5.039,-0,4.0791,0,2.6403,-0,1.5784,-0.2108,0.2108,-0,-667.902,0,667.902,-0,
0.2971,3.4606,0,5.039,-0,4.0757,0,2.6414,-0,1.5784,-0.2108,0.2108,-0,-667.941,0,667.941,-0,
0.2971,3.4606,0,5.039,-0,4.0724,0,2.6425,-0,1.5784,-0.2108,0.2108,-0,-667.98,0,667.98,-0,
0.2972,3.4607,0,5.039,-0,4.0691,0,2.6436,-0,1.5784,-0.2108,0.2108,-0,-668.019,0,668.019,-0,
0.2972,3.4607,0,5.0391,-0,4.0657,0,2.6448,-0,1.5784,-0.2108,0.2108,-0,-668.058,0,668.058,-0,
0.2972,3.4607,0,5.0391,-0,4.0624,0,2.6459,-0,1.5784,-0.2108,0.2108,-0,-668.097,0,668.097,-0,
0.2972,3.4608,0,5.0391,-0,4.059,0,2.647,-0,1.5783,-0.2108,0.2108,-0,-668.136,0,668.136,-0,
0.2972,3.4608,0,5.0392,-0,4.0557,0,2.6481,-0,1.5783,-0.2108,0.2108,-0,-668.175,0,668.175,-0,
0.2972,3.4609,0,5.0392,-0,4.0524,0,2.6492,-0,1.5783,-0.2108,0.2108,-0,-668.213,0,668.213,-0,
0.2972,3.4609,0,5.0392,-0,4.049,0,2.6503,-0,1.5783,-0.2108,0.2108,-0,-668.252,0,668.252,-0,
0.2972,3.4609,0,5.0392,-0,4.0457,0,2.6514,-0,1.5783,-0.2109,0.2109,-0,-668.29,0,668.29,-0,
0.2972,3.461,0,5.0393,-0,4.0423,0,2.6526,-0,1.5783,-0.2109,0.2109,-0,-668.328,0,668.328,-0,
0.2972,3.461,0,5.0393,-0,4.039,0,2.6537,-0,1.5783,-0.2109,0.2109,-0,-668.366,0,668.366,-0,
0.2973,3.4611,0,5.0393,-0,4.0357,0,2.6548,-0,1.5782,-0.2109,0.2109,-0,-668.404,0,668.404,-0,
0.2973,3.4611,0,5.0393,-0,4.0323,0,2.6559,-0,1.5782,-0.2109,0.2109,-0,-668.442,0,668.442,-0,
0.2973,3.4611,0,5.0394,-0,4.029,0,2.657,-0,1.5782,-0.2109,0.2109,-0,-668.48,0,668.48,-0,
0.2973,3.4612,0,5.0394,-0,4.0256,0,2.6581,-0,1.5782,-0.2109,0.2109,-0,-668.518,0,668.518,-0,
0.2973,3.4612,0,5.0394,-0,4.0223,0,2.6592,-0,1.5782,-0.2109,0.2109,-0,-668.555,0,668.555,-0,
0.2973,3.4613,0,5.0394,-0,4.0189,0,2.6604,-0,1.5782,-0.2109,0.2109,-0,-668.592,0,668.592,-0,
0.2973,3.4613,0,5.0395,-0,4.0156,0,2.6615,-0,1.5782,-0.2109,0.2109,-0,-668.63,0,668.63,-0,
0.2973,3.4614,0,5.0395,-0,4.0123,0,2.6626,-0,1.5781,-0.2109,0.2109,-0,-668.667,0,668.667,-0,
0.2973,3.4614,0,5.0395,-0,4.0089,0,2.6637,-0,1.5781,-0.2109,0.2109,-0,-668.704,0,668.704,-0,
0.2973,3.4614,0,5.0396,-0,4.0056,0,2.6648,-0,1.5781,-0.2109,0.2109,-0,-668.741,0,668.741,-0,
0.2974,3.4615,0,5.0396,-0,4.0022,0,2.6659,-0,1.5781,-0.2109,0.2109,-0,-668.777,0,668.777,-0,
0.2974,3.4615,0,5.0396,-0,3.9989,0,2.667,-0,1.5781,-0.211,0.211,-0,-668.814,0,668.814,-0,
0.2974,3.4616,0,5.0396,-0,3.9955,0,2.6682,-0,1.5781,-0.211,0.211,-0,-668.851,0,668.851,-0,
0.2974,3.4616,0,5.0397,-0,3.9922,0,2.6693,-0,1.5781,-0.211,0.211,-0,-668.887,0,668.887,-0,
0.2974,3.4616,0,5.0397,-0,3.9889,0,2.6704,-0,1.5781,-0.211,0.211,-0,-668.923,0,668.923,-0,
0.2974,3.4617,0,5.0397,-0,3.9855,0,2.6715,-0,1.578,-0.211,0.211,-0,-668.959,0,668.959,-0,
0.2974,3.4617,0,5.0397,-0,3.9822,0,2.6726,-0,1.578,-0.211,0.211,-0,-668.995,0,668.995,-0,
0.2974,3.4618,0,5.0398,-0,3.9788,0,2.6737,-0,1.578,-0.211,0.211,-0,-669.031,0,669.031,-0,
0.2974,3.4618,0,5.0398,-0,3.9755,0,2.6748,-0,1.578,-0.211,0.211,-0,-669.067,0,669.067,-0,
0.2974,3.4618,0,5.0398,-0,3.9721,0,2.676,-0,1.578,-0.211,0.211,-0,-669.103,0,669.103,-0,
0.2975,3.4619,0,5.0398,-0,3.9688,0,2.6771,-0,1.578,-0.211,0.211,-0,-669.138,0,669.138,-0,
0.2975,3.4619,0,5.0399,-0,3.9654,0,2.6782,-0,1.578,-0.211,0.211,-0,-669.174,0,669.174,-0,
0.2975,3.4619,0,5.0399,-0,3.9621,0,2.6793,-0,1.578,-0.211,0.211,-0,-669.209,0,669.209,-0,
0.2975,3.462,0,5.0399,-0,3.9587,0,2.6804,-0,1.5779,-0.211,0.211,-0,-669.244,0,669.244,-0,
0.2975,3.462,0,5.04,-0,3.9554,0,2.6815,-0,1.5779,-0.211,0.211,-0,-669.279,0,669.279,-0,
0.2975,3.4621,0,5.04,-0,3.9521,0,2.6826,-0,1.5779,-0.211,0.211,-0,-669.314,0,669.314,-0,
0.2975,3.4621,0,5.04,-0,3.9487,0,2.6838,-0,1.5779,-0.211,0.211,-0,-669.349,0,669.349,-0,
0.2975,3.4621,0,5.04,-0,3.9454,0,2.6849,-0,1.5779,-0.2111,0.2111,-0,-669.384,0,669.384,-0,
0.2975,3.4622,0,5.0401,-0,3.942,0,2.686,-0,1.5779,-0.2111,0.2111,-0,-669.418,0,669.418,-0,
0.2975,3.4622,0,5.0401,-0,3.9387,0,2.6871,-0,1.5779,-0.2111,0.2111,-0,-669.452,0,669.452,-0,
0.2976,3.4623,0,5.0401,-0,3.9353,0,2.6882,-0,1.5779,-0.2111,0.2111,-0,-669.487,0,669.487,-0,
0.2976,3.4623,0,5.0401,-0,3.932,0,2.6893,-0,1.5778,-0.2111,0.2111,-0,-669.521,0,669.521,-0,
0.2976,3.4623,0,5.0402,-0,3.9286,0,2.6905,-0,1.5778,-0.2111,0.2111,-0,-669.555,0,669.555,-0,
0.2976,3.4624,0,5.0402,-0,3.9253,0,2.6916,-0,1.5778,-0.2111,0.2111,-0,-669.589,0,669.589,-0,
0.2976,3.4624,0,5.0402,-0,3.9219,0,2.6927,-0,1.5778,-0.2111,0.2111,-0,-669.623,0,669.623,-0,
0.2976,3.4625,0,5.0403,-0,3.9186,0,2.6938,-0,1.5778,-0.2111,0.2111,-0,-669.657,0,669.657,-0,
0.2976,3.4625,0,5.0403,-0,3.9152,0,2.6949,-0,1.5778,-0.2111,0.2111,-0,-669.69,0,669.69,-0,
0.2976,3.4625,0,5.0403,-0,3.9119,0,2.696,-0,1.5778,-0.2111,0.2111,-0,-669.724,0,669.724,-0,
0.2976,3.4626,0,5.0403,-0,3.9085,0,2.6972,-0,1.5778,-0.2111,0.2111,-0,-669.757,0,669.757,-0,
0.2976,3.4626,0,5.0404,-0,3.9052,0,2.6983,-0,1.5777,-0.2111,0.2111,-0,-669.79,0,669.79,-0,
0.2977,3.4627,0,5.0404,-0,3.9018,0,2.6994,-0,1.5777,-0.2111,0.2111,-0,-669.823,0,669.823,-0,
0.2977,3.4627,0,5.0404,-0,3.8985,0,2.7005,-0,1.5777,-0.2111,0.2111,-0,-669.856,0,669.856,-0,
0.2977,3.4627,0,5.0404,-0,3.8951,0,2.7016,-0,1.5777,-0.2111,0.2111,-0,-669.889,0,669.889,-0,
0.2977,3.4628,0,5.0405,-0,3.8918,0,2.7027,-0,1.5777,-0.2112,0.2112,-0,-669.922,0,669.922,-0,
0.2977,3.4628,0,5.0405,-0,3.8884,0,2.7039,-0,1.5777,-0.2112,0.2112,-0,-669.955,0,669.955,-0,
0.2977,3.4629,0,5.0405,-0,3.8851,0,2.705,-0,1.5777,-0.2112,0.2112,-0,-669.987,0,669.987,-0,
0.2977,3.4629,0,5.0405,-0,3.8817,0,2.7061,-0,1.5777,-0.2112,0.2112,-0,-670.019,0,670.019,-0,
0.2977,3.4629,0,5.0406,-0,3.8784,0,2.7072,-0,1.5776,-0.2112,0.2112,-0,-670.052,0,670.052,-0,
